id,period_start_art,period_end_art,period_start_utc,period_end_utc,min_value_c,max_value_c,avg_value_c,sample_count,created_at_art
220,2026-08-19T10:42:20-03:00,2026-08-19T10:47:20-03:00,2026-08-19T13:42:20+00:00,2026-08-19T13:47:20+00:00,-21.125,-20.125,-20.74271,60,2026-08-19T10:45:47.670562-03:00
221,2026-08-19T10:47:20-03:00,2026-08-19T10:52:20-03:00,2026-08-19T13:47:20+00:00,2026-08-19T13:52:20+00:00,-20.8125,-19.75,-20.28646,60,2026-08-19T10:50:47.337194-03:00
222,2026-08-19T10:52:20-03:00,2026-08-19T10:57:20-03:00,2026-08-19T13:52:20+00:00,2026-08-19T13:57:20+00:00,-19.75,-18.9375,-19.325,60,2026-08-19T10:55:47.577007-03:00
223,2026-08-19T10:57:20-03:00,2026-08-19T11:02:20-03:00,2026-08-19T13:57:20+00:00,2026-08-19T14:02:20+00:00,-18.9375,-18.3125,-18.59063,60,2026-08-19T11:00:47.703458-03:00
224,2026-08-19T11:02:20-03:00,2026-08-19T11:07:20-03:00,2026-08-19T14:02:20+00:00,2026-08-19T14:07:20+00:00,-18.25,-17.75,-17.99271,60,2026-08-19T11:05:46.939988-03:00
225,2026-08-19T11:07:20-03:00,2026-08-19T11:12:20-03:00,2026-08-19T14:07:20+00:00,2026-08-19T14:12:20+00:00,-17.75,-17.375,-17.54062,60,2026-08-19T11:10:47.526073-03:00
226,2026-08-19T11:12:20-03:00,2026-08-19T11:17:20-03:00,2026-08-19T14:12:20+00:00,2026-08-19T14:17:20+00:00,-17.3125,-17,-17.17292,60,2026-08-19T11:15:47.159117-03:00
227,2026-08-19T11:17:20-03:00,2026-08-19T11:22:20-03:00,2026-08-19T14:17:20+00:00,2026-08-19T14:22:20+00:00,-17,-15.875,-16.46458,60,2026-08-19T11:20:47.415487-03:00
228,2026-08-19T11:22:20-03:00,2026-08-19T11:27:20-03:00,2026-08-19T14:22:20+00:00,2026-08-19T14:27:20+00:00,-15.875,-15.8125,-15.87396,60,2026-08-19T11:25:47.603559-03:00
229,2026-08-19T11:27:20-03:00,2026-08-19T11:32:20-03:00,2026-08-19T14:27:20+00:00,2026-08-19T14:32:20+00:00,-15.875,-15.8125,-15.84167,60,2026-08-19T11:30:48.786461-03:00
230,2026-08-19T11:32:20-03:00,2026-08-19T11:37:21-03:00,2026-08-19T14:32:20+00:00,2026-08-19T14:37:21+00:00,-15.8125,-15.6875,-15.76771,60,2026-08-19T11:35:47.683620-03:00
231,2026-08-19T11:37:21-03:00,2026-08-19T11:42:21-03:00,2026-08-19T14:37:21+00:00,2026-08-19T14:42:21+00:00,-15.75,-15.625,-15.66146,60,2026-08-19T11:40:47.436607-03:00
232,2026-08-19T11:42:21-03:00,2026-08-19T11:47:21-03:00,2026-08-19T14:42:21+00:00,2026-08-19T14:47:21+00:00,-15.625,-15.5,-15.54792,60,2026-08-19T11:45:47.475825-03:00
233,2026-08-19T11:47:21-03:00,2026-08-19T11:52:21-03:00,2026-08-19T14:47:21+00:00,2026-08-19T14:52:21+00:00,-15.5,-15.375,-15.42083,60,2026-08-19T11:50:47.372487-03:00
234,2026-08-19T11:52:21-03:00,2026-08-19T11:57:21-03:00,2026-08-19T14:52:21+00:00,2026-08-19T14:57:21+00:00,-15.4375,-15.25,-15.31875,60,2026-08-19T11:55:47.514333-03:00
235,2026-08-19T11:57:21-03:00,2026-08-19T12:02:21-03:00,2026-08-19T14:57:21+00:00,2026-08-19T15:02:21+00:00,-17.375,-15.4375,-16.31562,60,2026-08-19T12:00:47.579694-03:00
236,2026-08-19T12:02:21-03:00,2026-08-19T12:07:21-03:00,2026-08-19T15:02:21+00:00,2026-08-19T15:07:21+00:00,-19.375,-17.4375,-18.45313,60,2026-08-19T12:05:47.548063-03:00
237,2026-08-19T12:07:21-03:00,2026-08-19T12:12:21-03:00,2026-08-19T15:07:21+00:00,2026-08-19T15:12:21+00:00,-20.875,-19.4375,-20.20313,60,2026-08-19T12:11:17.687096-03:00
238,2026-08-19T12:12:21-03:00,2026-08-19T12:17:21-03:00,2026-08-19T15:12:21+00:00,2026-08-19T15:17:21+00:00,-21.4375,-20.875,-21.20975,59,2026-08-19T12:15:48.402873-03:00
239,2026-08-19T12:17:21-03:00,2026-08-19T12:22:21-03:00,2026-08-19T15:17:21+00:00,2026-08-19T15:22:21+00:00,-20.9375,-19.875,-20.4,60,2026-08-19T12:20:47.523811-03:00
240,2026-08-19T12:22:21-03:00,2026-08-19T12:27:21-03:00,2026-08-19T15:22:21+00:00,2026-08-19T15:27:21+00:00,-19.875,-19.375,-19.60417,60,2026-08-19T12:25:47.741486-03:00
241,2026-08-19T12:27:21-03:00,2026-08-19T12:32:21-03:00,2026-08-19T15:27:21+00:00,2026-08-19T15:32:21+00:00,-21.125,-19.8125,-20.48438,60,2026-08-19T12:30:47.148187-03:00
242,2026-08-19T12:32:21-03:00,2026-08-19T12:37:21-03:00,2026-08-19T15:32:21+00:00,2026-08-19T15:37:21+00:00,-22.0625,-21.125,-21.65104,60,2026-08-19T12:35:47.613439-03:00
243,2026-08-19T12:37:21-03:00,2026-08-19T12:42:21-03:00,2026-08-19T15:37:21+00:00,2026-08-19T15:42:21+00:00,-22.6875,-22.0625,-22.37292,60,2026-08-19T12:40:48.312240-03:00
244,2026-08-19T12:42:21-03:00,2026-08-19T12:47:21-03:00,2026-08-19T15:42:21+00:00,2026-08-19T15:47:21+00:00,-23.1875,-22.6875,-22.91979,60,2026-08-19T12:45:47.850843-03:00
245,2026-08-19T12:47:21-03:00,2026-08-19T12:52:21-03:00,2026-08-19T15:47:21+00:00,2026-08-19T15:52:21+00:00,-23.5625,-23.1875,-23.39063,60,2026-08-19T12:50:47.565837-03:00
246,2026-08-19T12:52:21-03:00,2026-08-19T12:57:21-03:00,2026-08-19T15:52:21+00:00,2026-08-19T15:57:21+00:00,-23.625,-22.5625,-23.20521,60,2026-08-19T12:55:47.549146-03:00
247,2026-08-19T12:57:21-03:00,2026-08-19T13:02:21-03:00,2026-08-19T15:57:21+00:00,2026-08-19T16:02:21+00:00,-22.5625,-21.4375,-21.98542,60,2026-08-19T13:00:52.242090-03:00
248,2026-08-19T13:02:21-03:00,2026-08-19T13:07:21-03:00,2026-08-19T16:02:21+00:00,2026-08-19T16:07:21+00:00,-21.4375,-20.5625,-20.98623,59,2026-08-19T13:05:47.255882-03:00
249,2026-08-19T13:07:21-03:00,2026-08-19T13:12:21-03:00,2026-08-19T16:07:21+00:00,2026-08-19T16:12:21+00:00,-20.5625,-19.8125,-20.18854,60,2026-08-19T13:10:48.627134-03:00
250,2026-08-19T13:12:21-03:00,2026-08-19T13:17:21-03:00,2026-08-19T16:12:21+00:00,2026-08-19T16:17:21+00:00,-19.8125,-19.25,-19.52604,60,2026-08-19T13:15:47.939107-03:00
251,2026-08-19T13:17:21-03:00,2026-08-19T13:22:21-03:00,2026-08-19T16:17:21+00:00,2026-08-19T16:22:21+00:00,-19.5625,-18.9375,-19.17083,60,2026-08-19T13:20:48.439871-03:00
252,2026-08-19T13:22:21-03:00,2026-08-19T13:27:21-03:00,2026-08-19T16:22:21+00:00,2026-08-19T16:27:21+00:00,-20.9375,-19.5625,-20.24167,60,2026-08-19T13:25:47.966099-03:00
253,2026-08-19T13:27:21-03:00,2026-08-19T13:32:21-03:00,2026-08-19T16:27:21+00:00,2026-08-19T16:32:21+00:00,-22,-20.9375,-21.49479,60,2026-08-19T13:30:47.831380-03:00
254,2026-08-19T13:32:21-03:00,2026-08-19T13:37:21-03:00,2026-08-19T16:32:21+00:00,2026-08-19T16:37:21+00:00,-22.625,-22,-22.31771,60,2026-08-19T13:35:47.221471-03:00
255,2026-08-19T13:37:21-03:00,2026-08-19T13:42:21-03:00,2026-08-19T16:37:21+00:00,2026-08-19T16:42:21+00:00,-22.75,-21.875,-22.38437,60,2026-08-19T13:40:51.409017-03:00
256,2026-08-19T13:42:21-03:00,2026-08-19T13:47:21-03:00,2026-08-19T16:42:21+00:00,2026-08-19T16:47:21+00:00,-21.875,-20.9375,-21.38559,59,2026-08-19T13:45:48.037222-03:00
257,2026-08-19T13:47:21-03:00,2026-08-19T13:52:22-03:00,2026-08-19T16:47:21+00:00,2026-08-19T16:52:22+00:00,-20.9375,-20.0625,-20.48646,60,2026-08-19T13:50:47.988939-03:00
258,2026-08-19T13:52:22-03:00,2026-08-19T13:57:22-03:00,2026-08-19T16:52:22+00:00,2026-08-19T16:57:22+00:00,-20.0625,-19.375,-19.71146,60,2026-08-19T13:55:47.808632-03:00
259,2026-08-19T13:57:22-03:00,2026-08-19T14:02:22-03:00,2026-08-19T16:57:22+00:00,2026-08-19T17:02:22+00:00,-19.375,-18.3125,-18.86667,60,2026-08-19T14:00:47.861940-03:00
260,2026-08-19T14:02:22-03:00,2026-08-19T14:07:22-03:00,2026-08-19T17:02:22+00:00,2026-08-19T17:07:22+00:00,-18.3125,-16.9375,-17.67188,60,2026-08-19T14:05:47.737698-03:00
262,2026-08-19T14:07:22-03:00,2026-08-19T14:12:22-03:00,2026-08-19T17:07:22+00:00,2026-08-19T17:12:22+00:00,-16.9375,-14.9375,-15.98542,60,2026-08-19T14:11:23.597131-03:00
263,2026-08-19T14:12:22-03:00,2026-08-19T14:17:22-03:00,2026-08-19T17:12:22+00:00,2026-08-19T17:17:22+00:00,-14.875,-12.8125,-13.81789,58,2026-08-19T14:15:48.191688-03:00
264,2026-08-19T14:17:22-03:00,2026-08-19T14:22:22-03:00,2026-08-19T17:17:22+00:00,2026-08-19T17:22:22+00:00,-12.75,-10.375,-11.78958,60,2026-08-19T14:20:47.707306-03:00
265,2026-08-19T14:22:22-03:00,2026-08-19T14:27:22-03:00,2026-08-19T17:22:22+00:00,2026-08-19T17:27:22+00:00,-10.3125,-9.5625,-9.783334,60,2026-08-19T14:25:47.873878-03:00
266,2026-08-19T14:27:22-03:00,2026-08-19T14:32:22-03:00,2026-08-19T17:27:22+00:00,2026-08-19T17:32:22+00:00,-12.75,-10.125,-11.36458,60,2026-08-19T14:30:47.563196-03:00
267,2026-08-19T14:32:22-03:00,2026-08-19T14:37:22-03:00,2026-08-19T17:32:22+00:00,2026-08-19T17:37:22+00:00,-15.4375,-12.8125,-14.21042,60,2026-08-19T14:35:48.129817-03:00
268,2026-08-19T14:37:22-03:00,2026-08-19T14:42:22-03:00,2026-08-19T17:37:22+00:00,2026-08-19T17:42:22+00:00,-17.4375,-15.5,-16.52917,60,2026-08-19T14:40:47.700934-03:00
269,2026-08-19T14:42:22-03:00,2026-08-19T14:47:22-03:00,2026-08-19T17:42:22+00:00,2026-08-19T17:47:22+00:00,-18.9375,-17.4375,-18.25417,60,2026-08-19T14:45:57.068638-03:00
270,2026-08-19T14:47:22-03:00,2026-08-19T14:52:22-03:00,2026-08-19T17:47:22+00:00,2026-08-19T17:52:22+00:00,-20,-19,-19.50216,58,2026-08-19T14:50:47.568868-03:00
271,2026-08-19T14:52:22-03:00,2026-08-19T14:57:22-03:00,2026-08-19T17:52:22+00:00,2026-08-19T17:57:22+00:00,-20.8125,-20,-20.42188,60,2026-08-19T14:55:47.598955-03:00
272,2026-08-19T14:57:22-03:00,2026-08-19T15:02:22-03:00,2026-08-19T17:57:22+00:00,2026-08-19T18:02:22+00:00,-21.4375,-20.8125,-21.13021,60,2026-08-19T15:00:50.806012-03:00
273,2026-08-19T15:02:22-03:00,2026-08-19T15:07:23-03:00,2026-08-19T18:02:22+00:00,2026-08-19T18:07:23+00:00,-21.9375,-21.4375,-21.70208,60,2026-08-19T15:05:50.806330-03:00
274,2026-08-19T15:07:23-03:00,2026-08-19T15:12:23-03:00,2026-08-19T18:07:23+00:00,2026-08-19T18:12:23+00:00,-22.375,-21.9375,-22.14479,60,2026-08-19T15:10:48.528085-03:00
275,2026-08-19T15:12:23-03:00,2026-08-19T15:17:23-03:00,2026-08-19T18:12:23+00:00,2026-08-19T18:17:23+00:00,-22.6875,-22.375,-22.53333,60,2026-08-19T15:15:49.024342-03:00
276,2026-08-19T15:17:23-03:00,2026-08-19T15:22:23-03:00,2026-08-19T18:17:23+00:00,2026-08-19T18:22:23+00:00,-22.9375,-22.6875,-22.85,60,2026-08-19T15:20:48.578832-03:00
277,2026-08-19T15:22:23-03:00,2026-08-19T15:27:23-03:00,2026-08-19T18:22:23+00:00,2026-08-19T18:27:23+00:00,-23.25,-22.9375,-23.12083,60,2026-08-19T15:25:49.325054-03:00
278,2026-08-19T15:27:23-03:00,2026-08-19T15:32:23-03:00,2026-08-19T18:27:23+00:00,2026-08-19T18:32:23+00:00,-23.375,-23.25,-23.31875,60,2026-08-19T15:30:49.670625-03:00
279,2026-08-19T15:32:23-03:00,2026-08-19T15:37:23-03:00,2026-08-19T18:32:23+00:00,2026-08-19T18:37:23+00:00,-23.5,-23.375,-23.44792,60,2026-08-19T15:35:48.545031-03:00
280,2026-08-19T15:37:23-03:00,2026-08-19T15:42:23-03:00,2026-08-19T18:37:23+00:00,2026-08-19T18:42:23+00:00,-23.5,-22.5,-23.02083,60,2026-08-19T15:40:48.559561-03:00
281,2026-08-19T15:42:23-03:00,2026-08-19T15:47:23-03:00,2026-08-19T18:42:23+00:00,2026-08-19T18:47:23+00:00,-22.5,-21.5,-21.97396,60,2026-08-19T15:45:48.333003-03:00
282,2026-08-19T15:47:23-03:00,2026-08-19T15:52:23-03:00,2026-08-19T18:47:23+00:00,2026-08-19T18:52:23+00:00,-21.5,-20.6875,-21.075,60,2026-08-19T15:50:55.456397-03:00
283,2026-08-19T15:52:23-03:00,2026-08-19T15:57:23-03:00,2026-08-19T18:52:23+00:00,2026-08-19T18:57:23+00:00,-20.6875,-20,-20.3178,59,2026-08-19T15:55:48.447072-03:00
284,2026-08-19T15:57:23-03:00,2026-08-19T16:02:23-03:00,2026-08-19T18:57:23+00:00,2026-08-19T19:02:23+00:00,-20,-19.375,-19.67813,60,2026-08-19T16:00:48.598158-03:00
285,2026-08-19T16:02:23-03:00,2026-08-19T16:07:23-03:00,2026-08-19T19:02:23+00:00,2026-08-19T19:07:23+00:00,-19.375,-18.875,-19.13021,60,2026-08-19T16:05:49.448256-03:00
286,2026-08-19T16:07:23-03:00,2026-08-19T16:12:23-03:00,2026-08-19T19:07:23+00:00,2026-08-19T19:12:23+00:00,-18.875,-18.4375,-18.64896,60,2026-08-19T16:10:48.582313-03:00
287,2026-08-19T16:12:23-03:00,2026-08-19T16:17:23-03:00,2026-08-19T19:12:23+00:00,2026-08-19T19:17:23+00:00,-18.4375,-18.125,-18.25521,60,2026-08-19T16:15:49.154212-03:00
288,2026-08-19T16:17:23-03:00,2026-08-19T16:22:23-03:00,2026-08-19T19:17:23+00:00,2026-08-19T19:22:23+00:00,-19.5,-18.3125,-18.84687,60,2026-08-19T16:20:48.716388-03:00
289,2026-08-19T16:22:23-03:00,2026-08-19T16:27:23-03:00,2026-08-19T19:22:23+00:00,2026-08-19T19:27:23+00:00,-20.875,-19.5625,-20.25833,60,2026-08-19T16:25:48.661609-03:00
290,2026-08-19T16:27:23-03:00,2026-08-19T16:32:23-03:00,2026-08-19T19:27:23+00:00,2026-08-19T19:32:23+00:00,-21.875,-20.9375,-21.41146,60,2026-08-19T16:30:48.282022-03:00
291,2026-08-19T16:32:23-03:00,2026-08-19T16:37:23-03:00,2026-08-19T19:32:23+00:00,2026-08-19T19:37:23+00:00,-22.625,-21.875,-22.25208,60,2026-08-19T16:35:49.282916-03:00
292,2026-08-19T16:37:23-03:00,2026-08-19T16:42:23-03:00,2026-08-19T19:37:23+00:00,2026-08-19T19:42:23+00:00,-23.125,-22.625,-22.87604,60,2026-08-19T16:40:48.742977-03:00
293,2026-08-19T16:42:23-03:00,2026-08-19T16:47:23-03:00,2026-08-19T19:42:23+00:00,2026-08-19T19:47:23+00:00,-23.5625,-23.125,-23.34583,60,2026-08-19T16:45:48.572286-03:00
294,2026-08-19T16:47:23-03:00,2026-08-19T16:52:23-03:00,2026-08-19T19:47:23+00:00,2026-08-19T19:52:23+00:00,-23.875,-23.5625,-23.7,60,2026-08-19T16:50:48.533616-03:00
295,2026-08-19T16:52:23-03:00,2026-08-19T16:57:24-03:00,2026-08-19T19:52:23+00:00,2026-08-19T19:57:24+00:00,-24.125,-23.875,-23.98646,60,2026-08-19T16:55:48.996940-03:00
296,2026-08-19T16:57:24-03:00,2026-08-19T17:02:24-03:00,2026-08-19T19:57:24+00:00,2026-08-19T20:02:24+00:00,-24.1875,-23.625,-24.00625,60,2026-08-19T17:00:48.809178-03:00
297,2026-08-19T17:02:24-03:00,2026-08-19T17:07:24-03:00,2026-08-19T20:02:24+00:00,2026-08-19T20:07:24+00:00,-23.5625,-22.5625,-23.05625,60,2026-08-19T17:05:49.067247-03:00
298,2026-08-19T17:07:24-03:00,2026-08-19T17:12:24-03:00,2026-08-19T20:07:24+00:00,2026-08-19T20:12:24+00:00,-22.5625,-21.6875,-22.09479,60,2026-08-19T17:10:49.439419-03:00
299,2026-08-19T17:12:24-03:00,2026-08-19T17:17:24-03:00,2026-08-19T20:12:24+00:00,2026-08-19T20:17:24+00:00,-21.6875,-21,-21.3125,60,2026-08-19T17:15:49.102457-03:00
300,2026-08-19T17:17:24-03:00,2026-08-19T17:22:24-03:00,2026-08-19T20:17:24+00:00,2026-08-19T20:22:24+00:00,-20.9375,-20.375,-20.66354,60,2026-08-19T17:20:48.462238-03:00
301,2026-08-19T17:22:24-03:00,2026-08-19T17:27:24-03:00,2026-08-19T20:22:24+00:00,2026-08-19T20:27:24+00:00,-20.375,-19.8125,-20.09479,60,2026-08-19T17:25:48.943100-03:00
302,2026-08-19T17:27:24-03:00,2026-08-19T17:32:24-03:00,2026-08-19T20:27:24+00:00,2026-08-19T20:32:24+00:00,-19.8125,-19.375,-19.58646,60,2026-08-19T17:30:48.790172-03:00
303,2026-08-19T17:32:24-03:00,2026-08-19T17:37:24-03:00,2026-08-19T20:32:24+00:00,2026-08-19T20:37:24+00:00,-19.375,-18.9375,-19.14375,60,2026-08-19T17:35:48.910611-03:00
304,2026-08-19T17:37:24-03:00,2026-08-19T17:42:24-03:00,2026-08-19T20:37:24+00:00,2026-08-19T20:42:24+00:00,-18.9375,-18.5625,-18.75,60,2026-08-19T17:40:48.905164-03:00
305,2026-08-19T17:42:24-03:00,2026-08-19T17:47:24-03:00,2026-08-19T20:42:24+00:00,2026-08-19T20:47:24+00:00,-19.875,-18.6875,-19.21354,60,2026-08-19T17:45:48.791170-03:00
306,2026-08-19T17:47:24-03:00,2026-08-19T17:52:24-03:00,2026-08-19T20:47:24+00:00,2026-08-19T20:52:24+00:00,-21.1875,-19.875,-20.55521,60,2026-08-19T17:50:48.795325-03:00
307,2026-08-19T17:52:24-03:00,2026-08-19T17:57:24-03:00,2026-08-19T20:52:24+00:00,2026-08-19T20:57:24+00:00,-22.125,-21.25,-21.7125,60,2026-08-19T17:55:49.038694-03:00
308,2026-08-19T17:57:24-03:00,2026-08-19T18:02:24-03:00,2026-08-19T20:57:24+00:00,2026-08-19T21:02:24+00:00,-22.875,-22.1875,-22.52917,60,2026-08-19T18:00:49.035033-03:00
309,2026-08-19T18:02:24-03:00,2026-08-19T18:07:24-03:00,2026-08-19T21:02:24+00:00,2026-08-19T21:07:24+00:00,-23.375,-22.875,-23.11667,60,2026-08-19T18:05:48.941501-03:00
310,2026-08-19T18:07:24-03:00,2026-08-19T18:12:24-03:00,2026-08-19T21:07:24+00:00,2026-08-19T21:12:24+00:00,-23.8125,-23.375,-23.6,60,2026-08-19T18:10:49.046938-03:00
311,2026-08-19T18:12:24-03:00,2026-08-19T18:17:24-03:00,2026-08-19T21:12:24+00:00,2026-08-19T21:17:24+00:00,-24.1875,-23.8125,-23.98646,60,2026-08-19T18:15:49.164516-03:00
312,2026-08-19T18:17:24-03:00,2026-08-19T18:22:24-03:00,2026-08-19T21:17:24+00:00,2026-08-19T21:22:24+00:00,-24.375,-24.1875,-24.28333,60,2026-08-19T18:21:11.527008-03:00
313,2026-08-19T18:22:24-03:00,2026-08-19T18:27:25-03:00,2026-08-19T21:22:24+00:00,2026-08-19T21:27:25+00:00,-24.625,-24.4375,-24.5346,56,2026-08-19T18:25:49.386516-03:00
314,2026-08-19T18:27:25-03:00,2026-08-19T18:32:25-03:00,2026-08-19T21:27:25+00:00,2026-08-19T21:32:25+00:00,-24.5625,-23.5,-24.025,60,2026-08-19T18:30:51.270193-03:00
315,2026-08-19T18:32:25-03:00,2026-08-19T18:37:25-03:00,2026-08-19T21:32:25+00:00,2026-08-19T21:37:25+00:00,-23.5,-22.5625,-23.02188,60,2026-08-19T18:35:52.336312-03:00
316,2026-08-19T18:37:25-03:00,2026-08-19T18:42:25-03:00,2026-08-19T21:37:25+00:00,2026-08-19T21:42:25+00:00,-22.5625,-21.8125,-22.17585,59,2026-08-19T18:40:48.993265-03:00
317,2026-08-19T18:42:25-03:00,2026-08-19T18:47:25-03:00,2026-08-19T21:42:25+00:00,2026-08-19T21:47:25+00:00,-21.8125,-21.25,-21.51771,60,2026-08-19T18:45:50.588336-03:00
318,2026-08-19T18:47:25-03:00,2026-08-19T18:52:25-03:00,2026-08-19T21:47:25+00:00,2026-08-19T21:52:25+00:00,-21.1875,-20.6875,-20.94062,60,2026-08-19T18:50:49.121018-03:00
319,2026-08-19T18:52:25-03:00,2026-08-19T18:57:25-03:00,2026-08-19T21:52:25+00:00,2026-08-19T21:57:25+00:00,-20.6875,-20.1875,-20.4375,60,2026-08-19T18:55:49.530501-03:00
320,2026-08-19T18:57:25-03:00,2026-08-19T19:02:25-03:00,2026-08-19T21:57:25+00:00,2026-08-19T22:02:25+00:00,-20.1875,-19.8125,-20.00521,60,2026-08-19T19:00:49.431835-03:00
321,2026-08-19T19:02:25-03:00,2026-08-19T19:07:25-03:00,2026-08-19T22:02:25+00:00,2026-08-19T22:07:25+00:00,-19.8125,-19.4375,-19.60625,60,2026-08-19T19:05:49.390636-03:00
322,2026-08-19T19:07:25-03:00,2026-08-19T19:12:25-03:00,2026-08-19T22:07:25+00:00,2026-08-19T22:12:25+00:00,-19.4375,-19.125,-19.25625,60,2026-08-19T19:10:51.510339-03:00
323,2026-08-19T19:12:25-03:00,2026-08-19T19:17:25-03:00,2026-08-19T22:12:25+00:00,2026-08-19T22:17:25+00:00,-19.0625,-18.8125,-18.94703,59,2026-08-19T19:15:55.439309-03:00
324,2026-08-19T19:17:25-03:00,2026-08-19T19:22:25-03:00,2026-08-19T22:17:25+00:00,2026-08-19T22:22:25+00:00,-20.0625,-18.9375,-19.44386,59,2026-08-19T19:21:20.524387-03:00
325,2026-08-19T19:22:25-03:00,2026-08-19T19:27:25-03:00,2026-08-19T22:22:25+00:00,2026-08-19T22:27:25+00:00,-21.5,-20.25,-20.91088,54,2026-08-19T19:25:49.279244-03:00
326,2026-08-19T19:27:25-03:00,2026-08-19T19:32:25-03:00,2026-08-19T22:27:25+00:00,2026-08-19T22:32:25+00:00,-22.625,-21.5625,-22.11354,60,2026-08-19T19:30:56.182952-03:00
327,2026-08-19T19:32:25-03:00,2026-08-19T19:37:25-03:00,2026-08-19T22:32:25+00:00,2026-08-19T22:37:25+00:00,-23.375,-22.6875,-23.04343,59,2026-08-19T19:35:49.562902-03:00
328,2026-08-19T19:37:25-03:00,2026-08-19T19:42:25-03:00,2026-08-19T22:37:25+00:00,2026-08-19T22:42:25+00:00,-24,-23.4375,-23.70729,60,2026-08-19T19:40:49.318230-03:00
329,2026-08-19T19:42:25-03:00,2026-08-19T19:47:25-03:00,2026-08-19T22:42:25+00:00,2026-08-19T22:47:25+00:00,-24.375,-24,-24.19271,60,2026-08-19T19:45:50.008088-03:00
330,2026-08-19T19:47:25-03:00,2026-08-19T19:52:25-03:00,2026-08-19T22:47:25+00:00,2026-08-19T22:52:25+00:00,-24.75,-24.375,-24.56771,60,2026-08-19T19:50:49.248680-03:00
331,2026-08-19T19:52:25-03:00,2026-08-19T19:57:25-03:00,2026-08-19T22:52:25+00:00,2026-08-19T22:57:25+00:00,-24.8125,-24.1875,-24.59792,60,2026-08-19T19:56:00.685639-03:00
332,2026-08-19T19:57:25-03:00,2026-08-19T20:02:25-03:00,2026-08-19T22:57:25+00:00,2026-08-19T23:02:25+00:00,-24.125,-23.1875,-23.65086,58,2026-08-19T20:00:49.296109-03:00
333,2026-08-19T20:02:25-03:00,2026-08-19T20:07:25-03:00,2026-08-19T23:02:25+00:00,2026-08-19T23:07:25+00:00,-23.1875,-22.375,-22.76563,60,2026-08-19T20:05:49.424028-03:00
334,2026-08-19T20:07:25-03:00,2026-08-19T20:12:25-03:00,2026-08-19T23:07:25+00:00,2026-08-19T23:12:25+00:00,-22.375,-21.75,-22.05625,60,2026-08-19T20:10:49.567138-03:00
335,2026-08-19T20:12:25-03:00,2026-08-19T20:17:25-03:00,2026-08-19T23:12:25+00:00,2026-08-19T23:17:25+00:00,-21.75,-21.1875,-21.46771,60,2026-08-19T20:15:49.617843-03:00
336,2026-08-19T20:17:25-03:00,2026-08-19T20:22:25-03:00,2026-08-19T23:17:25+00:00,2026-08-19T23:22:25+00:00,-21.1875,-20.6875,-20.93854,60,2026-08-19T20:20:49.432856-03:00
337,2026-08-19T20:22:25-03:00,2026-08-19T20:27:25-03:00,2026-08-19T23:22:25+00:00,2026-08-19T23:27:25+00:00,-20.6875,-20.25,-20.47812,60,2026-08-19T20:25:49.443290-03:00
338,2026-08-19T20:27:25-03:00,2026-08-19T20:32:25-03:00,2026-08-19T23:27:25+00:00,2026-08-19T23:32:25+00:00,-20.25,-19.875,-20.07187,60,2026-08-19T20:30:49.940229-03:00
339,2026-08-19T20:32:25-03:00,2026-08-19T20:37:25-03:00,2026-08-19T23:32:25+00:00,2026-08-19T23:37:25+00:00,-19.875,-19.5625,-19.70625,60,2026-08-19T20:35:49.314087-03:00
340,2026-08-19T20:37:25-03:00,2026-08-19T20:42:26-03:00,2026-08-19T23:37:25+00:00,2026-08-19T23:42:26+00:00,-19.5625,-19.25,-19.37812,60,2026-08-19T20:40:49.384754-03:00
341,2026-08-19T20:42:26-03:00,2026-08-19T20:47:26-03:00,2026-08-19T23:42:26+00:00,2026-08-19T23:47:26+00:00,-19.25,-18.9375,-19.09479,60,2026-08-19T20:45:49.267485-03:00
342,2026-08-19T20:47:26-03:00,2026-08-19T20:52:26-03:00,2026-08-19T23:47:26+00:00,2026-08-19T23:52:26+00:00,-18.9375,-18.75,-18.8375,60,2026-08-19T20:50:49.431667-03:00
343,2026-08-19T20:52:26-03:00,2026-08-19T20:57:26-03:00,2026-08-19T23:52:26+00:00,2026-08-19T23:57:26+00:00,-19.9375,-18.75,-19.25833,60,2026-08-19T20:55:49.913332-03:00
344,2026-08-19T20:57:26-03:00,2026-08-19T21:02:26-03:00,2026-08-19T23:57:26+00:00,2026-08-20T00:02:26+00:00,-21.3125,-19.9375,-20.66354,60,2026-08-19T21:00:58.305180-03:00
345,2026-08-19T21:02:26-03:00,2026-08-19T21:07:26-03:00,2026-08-20T00:02:26+00:00,2026-08-20T00:07:26+00:00,-22.4375,-21.375,-21.94504,58,2026-08-19T21:05:52.446492-03:00
346,2026-08-19T21:07:26-03:00,2026-08-19T21:12:26-03:00,2026-08-20T00:07:26+00:00,2026-08-20T00:12:26+00:00,-23.3125,-22.5,-22.91525,59,2026-08-19T21:10:49.659568-03:00
347,2026-08-19T21:12:26-03:00,2026-08-19T21:17:26-03:00,2026-08-20T00:12:26+00:00,2026-08-20T00:17:26+00:00,-23.9375,-23.3125,-23.61979,60,2026-08-19T21:15:58.718775-03:00
348,2026-08-19T21:17:26-03:00,2026-08-19T21:22:26-03:00,2026-08-20T00:17:26+00:00,2026-08-20T00:22:26+00:00,-24.4375,-23.9375,-24.18427,58,2026-08-19T21:20:49.662112-03:00
